distance,traffic,weather,stock,delay,eta
485,Low,Clear,Yes,0,8.083333333333334
401,Low,Rain,Yes,0,7.683333333333334
1142,Medium,Clear,No,1,21.533333333333335
1891,Medium,Clear,No,1,34.016666666666666
1724,High,Rain,Yes,1,31.233333333333334
1480,High,Rain,No,1,28.666666666666668
1679,Low,Rain,Yes,0,29.483333333333334
152,Low,Clear,Yes,0,2.533333333333333
428,High,Clear,No,1,9.633333333333333
671,Low,Rain,Yes,0,12.183333333333334
1236,Low,Clear,Yes,0,21.1
996,Medium,Rain,Yes,0,18.1
1531,Medium,Rain,No,1,29.016666666666666
40,Medium,Rain,Yes,0,2.1666666666666665
1431,High,Clear,Yes,0,25.35
1813,Medium,Clear,No,1,32.71666666666667
428,Low,Clear,Yes,0,7.133333333333334
1647,High,Clear,Yes,0,28.95
331,Medium,Clear,No,1,7.516666666666667
161,Medium,Clear,Yes,0,3.183333333333333
875,High,Clear,No,1,17.083333333333336
693,High,Rain,Yes,1,13.55
568,Medium,Clear,Yes,0,9.966666666666667
1850,High,Clear,Yes,0,32.33333333333333
859,Low,Rain,No,1,16.816666666666666
1900,Medium,Rain,Yes,1,33.66666666666667
1453,High,Rain,No,1,28.216666666666665
591,Low,Clear,Yes,0,9.85
1527,Low,Clear,Yes,0,25.95
1331,Medium,Clear,No,1,24.683333333333334
841,Low,Clear,Yes,0,14.016666666666667
1232,Low,Clear,Yes,0,21.033333333333335
451,High,Clear,No,1,10.016666666666666
262,Medium,Rain,Yes,0,5.866666666666666
1440,Low,Rain,No,1,27.0
740,High,Rain,No,1,15.833333333333334
1883,High,Rain,No,1,35.38333333333333
111,Low,Clear,Yes,0,1.85
713,High,Rain,Yes,1,13.883333333333333
1095,Medium,Rain,Yes,1,20.25
431,Low,Rain,No,1,9.683333333333334
1917,Medium,Rain,Yes,1,33.95
1455,High,Rain,No,1,28.25
1420,High,Clear,No,1,26.666666666666668
1643,Medium,Rain,No,1,30.883333333333333
1684,High,Clear,Yes,0,29.566666666666666
664,Medium,Rain,Yes,0,12.566666666666666
432,High,Clear,Yes,0,8.2
1086,Medium,Rain,Yes,1,20.1
325,Low,Rain,Yes,0,6.416666666666667
900,High,Rain,No,1,18.5
1924,High,Rain,No,1,36.06666666666667
1436,Medium,Rain,No,1,27.433333333333334
1299,High,Rain,No,1,25.65
2000,Low,Rain,No,1,36.333333333333336
1570,Low,Clear,Yes,0,26.666666666666668
127,Medium,Rain,Yes,0,3.6166666666666667
1743,High,Clear,No,1,32.05
1654,Low,Clear,No,1,29.566666666666666
1367,High,Clear,Yes,0,24.283333333333335
1204,Low,Rain,No,1,23.066666666666666
1100,High,Rain,Yes,1,20.833333333333332
1264,Medium,Clear,Yes,0,22.066666666666666
308,Medium,Clear,Yes,0,5.633333333333334
1939,Low,Clear,No,1,34.31666666666667
1500,Medium,Rain,No,1,28.5
608,Medium,Clear,Yes,0,10.633333333333333
1125,Medium,Rain,No,1,22.25
1378,High,Rain,Yes,1,25.466666666666665
1197,High,Rain,No,1,23.95
752,High,Clear,Yes,0,13.533333333333333
769,High,Clear,No,1,15.316666666666666
1293,Medium,Clear,Yes,0,22.55
1607,Low,Rain,No,1,29.783333333333335
1531,High,Rain,No,1,29.516666666666666
529,Medium,Clear,No,1,10.816666666666666
513,Medium,Rain,Yes,0,10.05
347,High,Rain,Yes,1,7.783333333333333
438,High,Rain,No,1,10.8
682,High,Rain,No,1,14.866666666666667
950,Low,Rain,No,1,18.333333333333336
214,Medium,Clear,No,1,5.566666666666666
1406,High,Clear,No,1,26.433333333333334
922,High,Clear,Yes,0,16.366666666666667
1896,Medium,Clear,Yes,0,32.6
420,Low,Clear,No,0,8.5
310,Low,Rain,No,1,7.666666666666667
586,Low,Clear,Yes,0,9.766666666666667
639,Medium,Clear,No,1,12.65
1116,Medium,Clear,Yes,0,19.6
256,Medium,Clear,Yes,0,4.766666666666667
1608,High,Rain,Yes,1,29.3
579,High,Clear,Yes,0,10.65
270,Low,Rain,No,1,7.0
314,High,Clear,Yes,0,6.233333333333333
1266,Medium,Rain,Yes,1,23.1
534,Low,Rain,No,1,11.4
933,Medium,Rain,Yes,0,17.05
1568,Medium,Rain,No,1,29.633333333333333
1787,Low,Rain,No,1,32.78333333333333
368,Medium,Clear,No,1,8.133333333333333
1445,High,Rain,Yes,1,26.583333333333332
165,High,Clear,Yes,0,3.75
1490,High,Rain,Yes,1,27.333333333333332
1539,High,Clear,Yes,0,27.15
389,Low,Rain,No,1,8.983333333333334
1376,High,Clear,Yes,0,24.433333333333334
273,Medium,Clear,Yes,0,5.05
1440,Low,Rain,No,1,27.0
1988,Medium,Rain,No,1,36.63333333333333
1409,Medium,Clear,No,1,25.983333333333334
1599,High,Clear,Yes,0,28.15
1572,Medium,Clear,Yes,0,27.2
1502,Medium,Rain,Yes,1,27.033333333333335
1913,Low,Rain,Yes,0,33.38333333333333
41,Low,Rain,Yes,0,1.6833333333333333
392,Medium,Rain,No,1,9.533333333333333
531,Medium,Rain,No,1,11.85
1102,Low,Clear,No,1,20.366666666666667
1049,Low,Clear,Yes,0,17.983333333333334
849,High,Rain,Yes,1,16.15
851,Low,Rain,No,1,16.683333333333334
725,Medium,Rain,Yes,0,13.583333333333334
129,High,Rain,No,1,5.65
351,Medium,Clear,No,1,7.85
436,Low,Rain,Yes,0,8.266666666666666
781,High,Clear,Yes,0,14.016666666666667
1909,High,Clear,Yes,0,33.31666666666666
1464,Medium,Rain,No,1,27.9
1052,Low,Rain,Yes,0,19.033333333333335
484,Medium,Rain,No,1,11.066666666666666
1273,Medium,Rain,No,1,24.716666666666665
307,Medium,Clear,Yes,0,5.616666666666666
1686,Medium,Clear,Yes,0,29.1
1078,Low,Clear,No,1,19.966666666666665
1985,Low,Rain,No,1,36.083333333333336
1461,Medium,Clear,No,1,26.85
683,High,Clear,Yes,0,12.383333333333333
1238,Low,Rain,Yes,0,22.133333333333333
772,High,Rain,Yes,1,14.866666666666667
594,Low,Rain,No,1,12.4
1316,High,Clear,No,1,24.933333333333334
912,High,Clear,Yes,0,16.2
150,Medium,Rain,No,1,5.5
1642,Medium,Rain,Yes,1,29.366666666666667
6,Low,Clear,No,0,1.6
67,Medium,Clear,Yes,0,1.6166666666666667
364,Low,Clear,No,0,7.566666666666666
687,Low,Rain,No,1,13.95
529,Low,Clear,Yes,0,8.816666666666666
1678,Low,Rain,Yes,0,29.466666666666665
155,Low,Rain,No,1,5.083333333333334
29,Low,Clear,No,0,1.9833333333333334
1863,High,Clear,No,1,34.05
30,High,Clear,No,1,3.0
64,High,Rain,No,1,4.566666666666666
484,Low,Clear,No,0,9.566666666666666
1880,Low,Clear,No,1,33.33333333333333
19,Medium,Rain,No,1,3.3166666666666664
821,Medium,Rain,No,1,16.683333333333334
1885,High,Clear,No,1,34.41666666666667
1954,Low,Clear,Yes,0,33.06666666666667
521,Medium,Clear,No,1,10.683333333333334
1905,Low,Rain,No,1,34.75
447,Medium,Rain,Yes,0,8.95
1240,High,Clear,No,1,23.666666666666668
1878,High,Clear,Yes,0,32.8
624,Medium,Rain,Yes,0,11.9
1406,Medium,Clear,Yes,0,24.433333333333334
1973,High,Rain,Yes,1,35.38333333333333
1450,Low,Clear,No,1,26.166666666666668
35,Low,Clear,Yes,0,0.5833333333333334
1758,Medium,Rain,Yes,1,31.3
1200,High,Clear,No,1,23.0
1294,Low,Rain,Yes,0,23.066666666666666
1275,Low,Rain,Yes,0,22.75
1081,Low,Clear,No,1,20.016666666666666
1826,Low,Clear,Yes,0,30.933333333333334
352,High,Rain,Yes,1,7.866666666666666
1137,Low,Clear,No,1,20.95
342,Medium,Clear,Yes,0,6.2
601,Low,Rain,No,1,12.516666666666667
1700,High,Clear,No,1,31.333333333333332
1163,Medium,Clear,Yes,0,20.383333333333333
494,Low,Clear,No,0,9.733333333333333
1247,High,Rain,No,1,24.783333333333335
93,Low,Clear,No,0,3.05
826,Medium,Clear,No,1,15.766666666666667
950,Medium,Clear,No,1,17.833333333333336
1411,High,Rain,Yes,1,26.016666666666666
403,Medium,Clear,No,1,8.716666666666667
250,High,Rain,No,1,7.666666666666667
765,Low,Clear,Yes,0,12.75
1540,Low,Rain,No,1,28.666666666666668
1239,Low,Clear,No,1,22.65
615,High,Rain,No,1,13.75
567,Medium,Clear,Yes,0,9.95
1773,Low,Rain,Yes,0,31.05
457,Medium,Clear,Yes,0,8.116666666666667
1765,Medium,Rain,No,1,32.91666666666667
182,High,Rain,Yes,1,5.033333333333333
343,Medium,Clear,No,1,7.716666666666667
1030,Medium,Rain,No,1,20.666666666666668
119,Medium,Rain,Yes,0,3.4833333333333334
800,Medium,Rain,No,1,16.333333333333336
1751,Low,Clear,Yes,0,29.683333333333334
1728,High,Clear,Yes,0,30.3
1484,Low,Clear,No,1,26.733333333333334
275,Low,Clear,Yes,0,4.583333333333333
1759,Medium,Rain,No,1,32.81666666666666
1915,Medium,Rain,Yes,1,33.91666666666667
1734,Medium,Rain,Yes,1,30.9
892,High,Rain,Yes,1,16.866666666666667
1412,High,Clear,No,1,26.533333333333335
710,High,Clear,No,1,14.333333333333334
11,Medium,Clear,Yes,0,0.6833333333333333
480,Medium,Rain,Yes,0,9.5
310,Low,Clear,Yes,0,5.166666666666667
1747,Low,Clear,Yes,0,29.616666666666667
1419,Medium,Rain,No,1,27.15
1430,Medium,Rain,Yes,1,25.833333333333332
1136,Low,Rain,Yes,0,20.433333333333334
313,High,Rain,Yes,1,7.216666666666667
1752,Low,Clear,Yes,0,29.7
791,Low,Rain,No,1,15.683333333333334
56,Medium,Rain,No,1,3.9333333333333336
1053,High,Rain,No,1,21.55
1492,Low,Clear,Yes,0,25.366666666666667
1008,Low,Clear,No,1,18.8
1037,Medium,Clear,No,1,19.783333333333335
839,Medium,Clear,No,1,15.983333333333333
1198,High,Rain,No,1,23.966666666666665
757,High,Rain,No,1,16.116666666666667
685,Medium,Clear,Yes,0,11.916666666666666
323,Low,Clear,No,0,6.883333333333334
1601,Medium,Clear,Yes,0,27.683333333333334
397,Low,Rain,Yes,0,7.616666666666666
1691,Low,Clear,No,1,30.183333333333334
1881,High,Rain,No,1,35.35
1097,Medium,Rain,Yes,1,20.283333333333335
375,Medium,Clear,Yes,0,6.75
783,Medium,Clear,No,1,15.05
134,Low,Clear,Yes,0,2.2333333333333334
1080,High,Rain,No,1,22.0
1687,High,Rain,No,1,32.11666666666667
1541,Medium,Clear,Yes,0,26.683333333333334
294,High,Rain,No,1,8.4
1571,Low,Rain,Yes,0,27.683333333333334
1570,High,Clear,Yes,0,27.666666666666668
802,Low,Rain,No,1,15.866666666666667
261,High,Rain,No,1,7.85
251,Low,Clear,No,0,5.683333333333334
835,Low,Clear,Yes,0,13.916666666666666
1493,Medium,Rain,Yes,1,26.883333333333333
491,Medium,Clear,No,1,10.183333333333334
748,High,Clear,No,1,14.966666666666667
1327,Medium,Rain,No,1,25.616666666666667
222,Low,Clear,Yes,0,3.7
1466,Medium,Rain,No,1,27.933333333333334
684,High,Clear,No,1,13.9
1965,High,Clear,No,1,35.75
1621,Low,Rain,No,1,30.016666666666666
139,Low,Clear,No,0,3.816666666666667
1408,High,Clear,No,1,26.466666666666665
1673,High,Clear,Yes,0,29.383333333333333
494,Medium,Clear,No,1,10.233333333333333
1482,High,Rain,No,1,28.7
1944,Low,Rain,No,1,35.4
714,High,Rain,Yes,1,13.9
1349,High,Clear,No,1,25.483333333333334
1584,Medium,Clear,No,1,28.9
1298,High,Clear,Yes,0,23.133333333333333
1532,Low,Rain,Yes,0,27.033333333333335
585,High,Clear,Yes,0,10.75
534,Medium,Rain,No,1,11.9
1945,Low,Rain,No,1,35.416666666666664
1672,Medium,Clear,Yes,0,28.866666666666667
798,Medium,Rain,No,1,16.3
744,High,Rain,No,1,15.9
1702,Low,Clear,Yes,0,28.866666666666667
802,Medium,Clear,No,1,15.366666666666667
368,High,Clear,Yes,0,7.133333333333334
49,Low,Clear,Yes,0,0.8166666666666667
1665,High,Rain,No,1,31.75
1304,High,Clear,Yes,0,23.233333333333334
350,Medium,Rain,Yes,0,7.333333333333333
1110,High,Clear,Yes,0,20.0
1524,Low,Clear,No,1,27.4
1702,High,Clear,Yes,0,29.866666666666667
1482,High,Rain,Yes,1,27.2
325,High,Clear,Yes,0,6.416666666666667
1384,Low,Clear,Yes,0,23.566666666666666
57,High,Clear,No,1,3.45
1951,Medium,Rain,No,1,36.016666666666666
18,Low,Clear,No,0,1.8
1140,High,Clear,No,1,22.0
1637,High,Rain,No,1,31.283333333333335
1020,Medium,Rain,No,1,20.5
309,Low,Clear,Yes,0,5.15
1668,Medium,Clear,No,1,30.3
1307,Medium,Rain,No,1,25.283333333333335
1325,High,Rain,Yes,1,24.583333333333332
131,Medium,Rain,Yes,0,3.683333333333333
1748,Medium,Rain,No,1,32.63333333333333
98,Low,Rain,Yes,0,2.6333333333333333
732,Low,Clear,No,0,13.7
1531,High,Rain,No,1,29.516666666666666
1808,Low,Clear,No,1,32.13333333333333
744,High,Rain,Yes,1,14.4
1824,Low,Clear,No,1,32.4
1637,High,Clear,No,1,30.283333333333335
954,Medium,Rain,Yes,0,17.4
334,Low,Rain,Yes,0,6.566666666666666
49,High,Clear,Yes,0,1.8166666666666667
1617,Low,Rain,No,1,29.95
1887,High,Rain,No,1,35.45
1849,Low,Rain,No,1,33.81666666666666
1789,Medium,Rain,No,1,33.31666666666666
821,Medium,Clear,Yes,0,14.183333333333334
1403,Low,Clear,No,1,25.383333333333333
1923,Medium,Clear,Yes,0,33.05
993,Low,Clear,Yes,0,16.55
1498,Medium,Rain,No,1,28.466666666666665
1222,High,Rain,No,1,24.366666666666667
1461,High,Clear,No,1,27.35
273,High,Clear,Yes,0,5.55
993,High,Rain,No,1,20.05
1281,Low,Rain,Yes,0,22.85
1176,Medium,Clear,No,1,22.1
983,Medium,Rain,No,1,19.383333333333333
1477,High,Clear,No,1,27.616666666666667
331,High,Clear,Yes,0,6.516666666666667
1545,High,Rain,Yes,1,28.25
1609,High,Clear,No,1,29.816666666666666
1632,Medium,Clear,No,1,29.7
1496,Medium,Rain,No,1,28.433333333333334
40,Low,Clear,Yes,0,0.6666666666666666
147,Medium,Clear,Yes,0,2.95
764,Medium,Clear,No,1,14.733333333333333
963,High,Rain,Yes,1,18.05
290,Medium,Rain,Yes,0,6.333333333333333
1650,High,Rain,Yes,1,30.0
1869,Low,Clear,Yes,0,31.65
902,Medium,Clear,Yes,0,15.533333333333333
185,Low,Clear,No,0,4.583333333333334
157,Medium,Rain,No,1,5.616666666666667
687,Low,Rain,Yes,0,12.45
933,Low,Rain,No,1,18.05
1256,Low,Rain,No,1,23.933333333333334
1070,Low,Rain,Yes,0,19.333333333333332
1520,Low,Clear,Yes,0,25.833333333333332
883,Low,Rain,Yes,0,15.716666666666667
1020,Medium,Rain,No,1,20.5
1237,High,Rain,No,1,24.616666666666667
1428,Low,Rain,Yes,0,25.3
1602,Low,Rain,No,1,29.7
811,High,Rain,Yes,1,15.516666666666667
1994,High,Rain,Yes,1,35.733333333333334
1223,Medium,Rain,No,1,23.883333333333333
1120,Medium,Clear,Yes,0,19.666666666666668
1495,Medium,Rain,No,1,28.416666666666668
1897,Low,Clear,No,1,33.61666666666667
659,Low,Rain,No,1,13.483333333333333
1459,High,Rain,Yes,1,26.816666666666666
345,Medium,Clear,No,1,7.75
1206,Low,Rain,No,1,23.1
513,High,Clear,No,1,11.05
1572,Medium,Clear,No,1,28.7
962,Low,Rain,Yes,0,17.033333333333335
1275,Medium,Clear,Yes,0,22.25
1958,Low,Clear,Yes,0,33.13333333333333
1287,Low,Clear,Yes,0,21.95
447,High,Rain,Yes,1,9.45
694,Medium,Clear,No,1,13.566666666666666
489,Medium,Rain,No,1,11.15
1834,Low,Rain,Yes,0,32.06666666666666
1359,Low,Clear,Yes,0,23.15
1703,Medium,Clear,No,1,30.883333333333333
466,Low,Clear,No,0,9.266666666666666
1942,High,Clear,Yes,0,33.86666666666667
1179,High,Clear,No,1,22.65
932,High,Rain,No,1,19.03333333333333
933,Low,Clear,No,0,17.05
669,High,Rain,Yes,1,13.15
1139,High,Rain,Yes,1,21.483333333333334
1365,Medium,Rain,Yes,1,24.75
1224,Medium,Rain,Yes,1,22.4
994,Low,Rain,No,1,19.066666666666666
1664,High,Rain,No,1,31.733333333333334
627,Low,Rain,No,1,12.95
1940,High,Rain,Yes,1,34.833333333333336
1217,High,Clear,No,1,23.283333333333335
1743,Medium,Rain,No,1,32.55
498,Low,Clear,Yes,0,8.3
706,Medium,Clear,No,1,13.766666666666667
1298,High,Rain,No,1,25.633333333333333
1185,Low,Rain,No,1,22.75
1542,Low,Rain,Yes,0,27.2
869,Medium,Clear,No,1,16.483333333333334
1412,Low,Rain,No,1,26.533333333333335
843,High,Rain,Yes,1,16.05
1692,High,Clear,No,1,31.2
1288,Medium,Clear,Yes,0,22.466666666666665
44,High,Clear,Yes,0,1.7333333333333334
1703,Medium,Clear,Yes,0,29.383333333333333
1249,Medium,Rain,No,1,24.316666666666666
954,Low,Rain,Yes,0,16.9
1169,Low,Rain,No,1,22.483333333333334
1319,Low,Clear,Yes,0,22.483333333333334
1409,Medium,Clear,No,1,25.983333333333334
571,Medium,Rain,No,1,12.516666666666667
320,Low,Rain,No,1,7.833333333333333
1284,Medium,Clear,No,1,23.9
1010,Medium,Rain,No,1,20.333333333333332
1237,High,Clear,Yes,0,22.116666666666667
762,High,Rain,No,1,16.2
207,Medium,Clear,No,1,5.45
1217,Medium,Clear,Yes,0,21.283333333333335
1761,Low,Clear,Yes,0,29.85
113,High,Clear,Yes,0,2.8833333333333333
719,High,Clear,No,1,14.483333333333333
849,Medium,Clear,Yes,0,14.65
684,Medium,Rain,No,1,14.4
1576,Low,Clear,Yes,0,26.766666666666666
842,Medium,Clear,Yes,0,14.533333333333333
598,High,Rain,Yes,1,11.966666666666667
563,Low,Clear,Yes,0,9.383333333333333
1041,Medium,Rain,Yes,1,19.35
1500,Medium,Rain,No,1,28.5
363,Low,Clear,No,0,7.55
1963,High,Clear,No,1,35.71666666666667
26,Medium,Clear,No,1,2.4333333333333336
1647,High,Clear,Yes,0,28.95
1702,Medium,Clear,No,1,30.866666666666667
1894,High,Rain,No,1,35.56666666666666
765,High,Rain,Yes,1,14.75
1061,High,Clear,No,1,20.683333333333334
746,Medium,Rain,No,1,15.433333333333334
453,Low,Clear,Yes,0,7.55
677,High,Clear,No,1,13.783333333333333
313,Medium,Clear,No,1,7.216666666666667
802,High,Rain,No,1,16.866666666666667
1653,High,Clear,Yes,0,29.05
603,High,Clear,Yes,0,11.05
1607,Low,Rain,Yes,0,28.283333333333335
1285,High,Rain,Yes,1,23.916666666666668
310,Low,Clear,No,0,6.666666666666667
434,High,Clear,No,1,9.733333333333334
961,High,Rain,Yes,1,18.016666666666666
1594,High,Clear,Yes,0,28.066666666666666
103,Medium,Clear,Yes,0,2.216666666666667
521,Medium,Clear,No,1,10.683333333333334
1371,Medium,Rain,Yes,1,24.85
1192,Medium,Clear,No,1,22.366666666666667
1785,High,Clear,No,1,32.75
366,High,Rain,No,1,9.6
1232,Medium,Rain,Yes,1,22.533333333333335
355,High,Rain,No,1,9.416666666666668
1261,High,Rain,No,1,25.016666666666666
585,High,Rain,Yes,1,11.75
1581,Low,Clear,No,1,28.35
10,Medium,Clear,No,1,2.1666666666666665
1025,Low,Clear,No,1,19.083333333333332
913,Medium,Rain,No,1,18.21666666666667
809,High,Rain,No,1,16.983333333333334
1411,Medium,Rain,No,1,27.016666666666666
1944,Low,Rain,Yes,0,33.9
1133,Low,Rain,Yes,0,20.383333333333333
1723,Low,Rain,No,1,31.716666666666665
1856,Medium,Rain,No,1,34.43333333333334
1212,Medium,Clear,No,1,22.7
339,High,Rain,Yes,1,7.65
84,High,Rain,No,1,4.9
113,Medium,Rain,No,1,4.883333333333333
1869,Medium,Clear,Yes,0,32.15
835,Medium,Clear,No,1,15.916666666666666
700,Medium,Rain,Yes,0,13.166666666666666
1722,High,Rain,Yes,1,31.2
992,Medium,Rain,No,1,19.533333333333335
1088,High,Clear,No,1,21.133333333333333
1154,High,Rain,No,1,23.233333333333334
1072,High,Clear,No,1,20.866666666666667
314,Low,Rain,Yes,0,6.233333333333333
1251,Medium,Clear,Yes,0,21.85
1852,Low,Clear,Yes,0,31.366666666666667
528,Low,Rain,No,1,11.3
40,High,Rain,No,1,4.166666666666667
1569,Low,Clear,Yes,0,26.65
93,High,Rain,No,1,5.05
1115,Low,Rain,No,1,21.583333333333332
572,Medium,Clear,Yes,0,10.033333333333333
1691,Medium,Clear,No,1,30.683333333333334
1686,Medium,Clear,Yes,0,29.1
185,Medium,Rain,No,1,6.083333333333334
171,Low,Rain,No,1,5.35
1863,Low,Rain,No,1,34.05
795,Medium,Clear,Yes,0,13.75
67,Low,Rain,Yes,0,2.1166666666666667
483,High,Rain,Yes,1,10.05
1713,High,Rain,No,1,32.55
319,Low,Clear,No,0,6.816666666666666
235,Medium,Clear,No,1,5.916666666666666
324,Low,Clear,No,0,6.9
1435,Low,Rain,No,1,26.916666666666668
707,Low,Rain,Yes,0,12.783333333333333
177,High,Clear,Yes,0,3.95
1449,Low,Clear,No,1,26.15
1037,Medium,Clear,Yes,0,18.283333333333335
53,High,Rain,Yes,1,2.8833333333333333
359,High,Rain,No,1,9.483333333333334
311,Medium,Rain,Yes,0,6.683333333333334
938,High,Clear,Yes,0,16.633333333333333
1710,Low,Clear,Yes,0,29.0
1763,Medium,Clear,No,1,31.883333333333333
482,Medium,Rain,No,1,11.033333333333333
1241,High,Rain,Yes,1,23.183333333333334
195,Medium,Rain,No,1,6.25
961,Medium,Clear,No,1,18.016666666666666
1404,High,Rain,No,1,27.4
326,Medium,Clear,Yes,0,5.933333333333334
920,Medium,Clear,No,1,17.333333333333336
1048,High,Clear,Yes,0,18.966666666666665
1966,Medium,Rain,No,1,36.266666666666666
708,High,Rain,Yes,1,13.8
405,Medium,Clear,No,1,8.75
1455,Low,Rain,Yes,0,25.75
1290,Low,Clear,Yes,0,22.0
803,Low,Rain,No,1,15.883333333333333
1282,Medium,Clear,Yes,0,22.366666666666667
180,High,Rain,No,1,6.5
463,Low,Rain,Yes,0,8.716666666666667
842,High,Rain,No,1,17.53333333333333
1558,High,Rain,Yes,1,28.466666666666665
1390,Medium,Rain,No,1,26.666666666666668
279,High,Clear,Yes,0,5.65
1648,Medium,Rain,Yes,1,29.466666666666665
710,Medium,Clear,Yes,0,12.333333333333334
181,Medium,Rain,Yes,0,4.516666666666667
591,Medium,Clear,Yes,0,10.35
235,Low,Rain,Yes,0,4.916666666666666
1302,Low,Clear,Yes,0,22.2
1901,Medium,Clear,Yes,0,32.68333333333334
224,Medium,Rain,Yes,0,5.233333333333333
1095,Low,Rain,No,1,21.25
1711,Low,Rain,Yes,0,30.016666666666666
170,Medium,Rain,No,1,5.833333333333334
658,High,Rain,Yes,1,12.966666666666667
123,High,Clear,No,1,4.55
1818,Low,Rain,No,1,33.3
1950,High,Clear,No,1,35.5
1997,High,Clear,Yes,0,34.78333333333333
205,High,Clear,No,1,5.916666666666666
174,Low,Clear,Yes,0,2.9
345,Medium,Clear,No,1,7.75
1735,Medium,Clear,Yes,0,29.916666666666668
934,High,Clear,No,1,18.066666666666666
1754,Medium,Clear,Yes,0,30.233333333333334
1394,Medium,Clear,Yes,0,24.233333333333334
448,Medium,Rain,Yes,0,8.966666666666667
548,Low,Rain,Yes,0,10.133333333333333
1996,Low,Clear,No,1,35.266666666666666
1671,Low,Clear,Yes,0,28.35
1279,Medium,Rain,Yes,1,23.316666666666666
1391,Medium,Clear,Yes,0,24.183333333333334
1473,Medium,Clear,Yes,0,25.55
1074,Medium,Rain,No,1,21.4
1994,Low,Clear,No,1,35.233333333333334
716,Low,Clear,No,0,13.433333333333334
115,Low,Clear,Yes,0,1.9166666666666667
1392,High,Clear,No,1,26.2
222,Low,Rain,Yes,0,4.7
1876,Low,Rain,No,1,34.266666666666666
1165,High,Clear,Yes,0,20.916666666666668
641,Low,Clear,Yes,0,10.683333333333334
1074,High,Rain,Yes,1,20.4
92,Medium,Rain,No,1,4.533333333333333
1873,Low,Clear,Yes,0,31.716666666666665
731,Medium,Rain,Yes,0,13.683333333333334
1236,High,Rain,Yes,1,23.1
1881,High,Clear,No,1,34.35
871,Medium,Clear,Yes,0,15.016666666666667
1992,Low,Clear,Yes,0,33.7
1271,Medium,Clear,No,1,23.683333333333334
220,Low,Rain,No,1,6.166666666666666
296,High,Clear,Yes,0,5.933333333333334
889,Medium,Clear,No,1,16.816666666666666
317,High,Clear,No,1,7.783333333333333
976,Low,Rain,Yes,0,17.266666666666666
1645,High,Rain,No,1,31.416666666666668
1971,Medium,Clear,Yes,0,33.85
373,High,Clear,No,1,8.716666666666667
946,High,Clear,No,1,18.266666666666666
1992,High,Clear,No,1,36.2
1662,Low,Rain,No,1,30.7
867,Low,Clear,No,0,15.95
1488,Low,Rain,No,1,27.8
1501,Low,Clear,Yes,0,25.516666666666666
79,Medium,Rain,No,1,4.316666666666666
946,Medium,Clear,No,1,17.766666666666666
483,High,Rain,Yes,1,10.05
1880,Low,Clear,Yes,0,31.833333333333332
1219,Low,Rain,No,1,23.316666666666666
422,Low,Rain,Yes,0,8.033333333333333
1402,Low,Rain,Yes,0,24.866666666666667
400,High,Rain,No,1,10.166666666666668
458,Low,Clear,No,0,9.133333333333333
1680,Low,Clear,No,1,30.0
1598,Medium,Clear,No,1,29.133333333333333
656,Low,Rain,Yes,0,11.933333333333334
1246,Low,Rain,No,1,23.766666666666666
1883,High,Rain,No,1,35.38333333333333
72,High,Rain,No,1,4.7
548,High,Rain,No,1,12.633333333333333
1278,High,Rain,No,1,25.3
1612,Medium,Rain,Yes,1,28.866666666666667
675,Low,Rain,Yes,0,12.25
618,Low,Clear,No,0,11.8
1549,Medium,Clear,No,1,28.316666666666666
1258,High,Clear,Yes,0,22.466666666666665
176,Medium,Rain,No,1,5.933333333333334
468,Medium,Rain,Yes,0,9.3
1863,High,Clear,No,1,34.05
61,Low,Rain,Yes,0,2.0166666666666666
883,High,Clear,No,1,17.21666666666667
1456,High,Rain,Yes,1,26.766666666666666
1522,Low,Rain,Yes,0,26.866666666666667
125,Medium,Rain,No,1,5.083333333333334
1094,Low,Rain,No,1,21.233333333333334
1293,High,Rain,Yes,1,24.05
1585,High,Rain,Yes,1,28.916666666666668
1565,Low,Clear,Yes,0,26.583333333333332
1801,Low,Clear,Yes,0,30.516666666666666
1061,Medium,Clear,No,1,20.183333333333334
278,High,Rain,Yes,1,6.633333333333334
19,Low,Rain,Yes,0,1.3166666666666667
594,Low,Rain,No,1,12.4
497,Low,Rain,No,1,10.783333333333333
734,Medium,Rain,Yes,0,13.733333333333333
368,Low,Rain,No,1,8.633333333333333
534,High,Rain,No,1,12.4
1484,Low,Rain,No,1,27.733333333333334
315,Low,Rain,Yes,0,6.25
1831,Low,Clear,No,1,32.516666666666666
1956,High,Rain,Yes,1,35.1
1204,Low,Clear,Yes,0,20.566666666666666
1896,Low,Clear,No,1,33.6
1071,Medium,Rain,Yes,1,19.85
1985,Medium,Rain,No,1,36.583333333333336
881,Medium,Clear,Yes,0,15.183333333333334
946,Low,Clear,Yes,0,15.766666666666667
382,Low,Rain,No,1,8.866666666666667
121,Low,Clear,No,0,3.5166666666666666
150,Low,Rain,No,1,5.0
1808,Medium,Rain,Yes,1,32.13333333333333
752,High,Clear,No,1,15.033333333333333
649,High,Clear,No,1,13.316666666666666
1191,Low,Clear,Yes,0,20.35
609,Low,Clear,No,0,11.65
1480,Medium,Clear,Yes,0,25.666666666666668
5,Low,Rain,No,1,2.5833333333333335
93,Low,Clear,No,0,3.05
1485,Low,Clear,No,1,26.75
